category,setting,billing_code_type,billing_code,description,charge_type,rate
facility,lab,CPT/HCP MCC,87332,PR IAAD IA CYTOMEGALOVIRUS,fee schedule,28.8
facility,lab,CPT/HCP MCC,87335,PR IAAD IA ESCHERICHIA COLI 0157,fee schedule,30.4
facility,lab,CPT/HCP MCC,87336,PR IAAD IA ENTAMOEBA HISTOLYTICA DISPAR GRP,fee schedule,38.4
facility,lab,CPT/HCP MCC,87337,PR IAAD IA ENTAMOEBA HISTOLYTICA GRP,fee schedule,28.8
facility,lab,CPT/HCP MCC,87338,PR IAAD IA HPYLORI STOOL,fee schedule,34.5
facility,lab,CPT/HCP MCC,87338,PR IAAD IA HPYLORI STOOL,fee schedule,34.5
facility,lab,CPT/HCP MCC,87339,PR IAAD IA HPYLORI,fee schedule,38.4
facility,lab,CPT/HCP MCC,87340,PR IAAD IA HEPATITIS B SURFACE ANTIGEN,fee schedule,24.8
facility,lab,CPT/HCP MCC,87341,PR IAAD IA HEPATITIS B SURFACE AG NEUTRALIZATION,fee schedule,24.8
facility,lab,CPT/HCP MCC,87350,PR IAAD IA HEPATITIS BE ANTIGEN,fee schedule,27.7
facility,lab,CPT/HCP MCC,87380,PR IAAD IA HEPATITIS DELTA ANTIGEN,fee schedule,44.1
facility,lab,CPT/HCP MCC,87385,PR IAAD IA HISTOPLASM CAPSULATUM,fee schedule,31.8
facility,lab,CPT/HCP MCC,87389,PR IAAD IA HIV-1 AG W/HIV-1 & HIV-2 ANTBDY SINGLE,fee schedule,57.8
facility,lab,CPT/HCP MCC,87389,PR IAAD IA HIV-1 AG W/HIV-1 & HIV-2 ANTBDY SINGLE,fee schedule,57.8
facility,lab,CPT/HCP MCC,87390,PR IAAD IA HIV-1,fee schedule,57.7
facility,lab,CPT/HCP MCC,87391,PR IAAD IA HIV-2,fee schedule,52.6
facility,lab,CPT/HCP MCC,87400,PR IAAD IA INFLUENZA A/B EACH,fee schedule,33.9
facility,lab,CPT/HCP MCC,87400,PR IAAD IA INFLUENZA A/B EACH,fee schedule,33.9
facility,lab,CPT/HCP MCC,87420,PR IAAD IA RESPIRATORY SYNCTIAL VIRUS,fee schedule,33.4
facility,lab,CPT/HCP MCC,87420,PR IAAD IA RESPIRATORY SYNCTIAL VIRUS,fee schedule,33.4
facility,lab,CPT/HCP MCC,87425,PR IAAD IA ROTAVIRUS,fee schedule,28.8
facility,lab,CPT/HCP MCC,87426,PR IAAD IA SEVERE AQT RESPIR SYND CORONAVIRUS,fee schedule,84.8
facility,lab,CPT/HCP MCC,87426,PR IAAD IA SEVERE AQT RESPIR SYND CORONAVIRUS,fee schedule,84.8
facility,lab,CPT/HCP MCC,87427,PR IAAD IA SHIGA-LIKE TOXIN,fee schedule,28.8
facility,lab,CPT/HCP MCC,87428,PR IAAD IA SARSCOV & INFLUENZA VIRUS TYPES A&B,fee schedule,168.7
facility,lab,CPT/HCP MCC,87428,PR IAAD IA SARSCOV & INFLUENZA VIRUS TYPES A&B,fee schedule,168.7
facility,lab,CPT/HCP MCC,87430,PR IAAD IA STREPTOCOCCUS GROUP A,fee schedule,40.3
facility,lab,CPT/HCP MCC,87430,PR IAAD IA STREPTOCOCCUS GROUP A,fee schedule,40.3
facility,lab,CPT/HCP MCC,87449,PR IAAD IA NOT OTHERWISE SPECIFIED EACH ORGANISM,fee schedule,28.8
facility,lab,CPT/HCP MCC,87449,PR IAAD IA NOT OTHERWISE SPECIFIED EACH ORGANISM,fee schedule,28.8
facility,lab,CPT/HCP MCC,87451,PR IAAD IA POLYV MLT ORGANISMS EA POLYV ANTISERUM,fee schedule,25.2
facility,lab,CPT/HCP MCC,87467,PR HEPATITIS B SURFACE ANTIGEN QUANTITATIVE,fee schedule,
facility,lab,CPT/HCP MCC,87468,CHG IADNA ANAPLASMA PHAGOCYTOPHILUM AMPLIFED PRB TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87469,CHG IADNA BABESIA MICROTI AMPLIFIED PROBE TECHNIQUE,fee schedule,84.2
facility,lab,CPT/HCP MCC,87471,PR IADNA BARTONELLA AMPLIFIED PROBE TECHNIQUE,fee schedule,84.2
facility,lab,CPT/HCP MCC,87472,PR IADNA BARTONELLA HENSELAE&QUINTANA QUANTJ,fee schedule,102.8
facility,lab,CPT/HCP MCC,87475,PR IADNA BORRELIA BURGDORFERI DIRECT PROBE TQ,fee schedule,48.1
facility,lab,CPT/HCP MCC,87476,PR IADNA BORRELIA BURGDORFERI AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87478,CHG IADNA BORRELIA MIYAMOTOI AMPLIFIED PRB TECHNIQUE,fee schedule,84.2
facility,lab,CPT/HCP MCC,87480,PR IADNA CANDIDA SPECIES DIRECT PROBE TQ,fee schedule,48.1
facility,lab,CPT/HCP MCC,87481,PR IADNA CANDIDA SPECIES AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87482,PR IADNA CANDIDA SPECIES QUANTIFICATION,fee schedule,133.8
facility,lab,CPT/HCP MCC,87483,PR CNS DNA/RNA AMP PROBE MULTIPLE SUBTYPES 12-25,fee schedule,"1,000.3"
facility,lab,CPT/HCP MCC,87484,CHG IADNA EHRLICHIA CHAFFEENSIS AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87485,PR IADNA CHLAMYDIA PNEUMONIAE DIRECT PROBE TQ,fee schedule,48.1
facility,lab,CPT/HCP MCC,87486,PR IADNA CHLAMYDIA PNEUMONIAE AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87487,PR IADNA CHLAMYDIA PNEUMONIAE QUANTIFICATION,fee schedule,102.8
facility,lab,CPT/HCP MCC,87490,PR IADNA CHLAMYDIA TRACHOMATIS DIRECT PROBE TQ,fee schedule,54.6
facility,lab,CPT/HCP MCC,87491,PR IADNA CHLAMYDIA TRACHOMATIS AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87492,PR IADNA CHLAMYDIA TRACHOMATIS QUANTIFICATION,fee schedule,128.3
facility,lab,CPT/HCP MCC,87493,PR INF AGENT DET NUCLEIC ACID CLOSTRIDIUM AMP PROBE,fee schedule,89.5
facility,lab,CPT/HCP MCC,87495,PR IADNA CYTOMEGALOVIRUS DIRECT PROBE TQ,fee schedule,72.1
facility,lab,CPT/HCP MCC,87496,PR IADNA CYTOMEGALOVIRUS AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87497,PR IADNA CYTOMEGALOVIRUS QUANTIFICATION,fee schedule,102.8
facility,lab,CPT/HCP MCC,87498,PR IADNA ENTEROVIRUS AMPLIF PROBE & REVRSE TRNSCRIP,fee schedule,84.2
facility,lab,CPT/HCP MCC,87500,PR INFECTIOUS AGENT DNA/RNA VANCOMYCIN RESISTANCE,fee schedule,84.2
facility,lab,CPT/HCP MCC,87501,PR INFECTIOUS AGENT DNA/RNA INFLUENZA EA TYPE,fee schedule,123.1
facility,lab,CPT/HCP MCC,87502,PR INFECTIOUS AGENT DNA/RNA INFLUENZA 1ST 2 TYPES,fee schedule,229.9
facility,lab,CPT/HCP MCC,87502,PR INFECTIOUS AGENT DNA/RNA INFLUENZA 1ST 2 TYPES,fee schedule,229.9
facility,lab,CPT/HCP MCC,87503,PR NFCT AGENT DNA/RNA INFLUENZA >2 TYPES EA ADDL,fee schedule,70.1
facility,lab,CPT/HCP MCC,87505,PR NFCT AGENT DNA/RNA GASTROINTESTINAL PATHOGEN,fee schedule,307.9
facility,lab,CPT/HCP MCC,87506,PR IADNA-DNA/RNA GI PTHGN MULTIPLEX PROBE TQ 6-11,fee schedule,631.2
facility,lab,CPT/HCP MCC,87507,PR IADNA-DNA/RNA GI PTHGN MULTIPLEX PROBE TQ 12-25,fee schedule,"1,000.3"
facility,lab,CPT/HCP MCC,87510,PR IADNA GARDNERELLA VAGINALIS DIRECT PROBE TQ,fee schedule,48.1
facility,lab,CPT/HCP MCC,87511,PR IADNA GARDNERELLA VAGINALIS AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87512,PR IADNA GARDNERELLA VAGINALIS QUANTIFICATION,fee schedule,100.2
facility,lab,CPT/HCP MCC,87516,PR IADNA HEPATITIS B VIRUS AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87517,PR IADNA HEPATITIS B VIRUS QUANTIFICATION,fee schedule,102.8
facility,lab,CPT/HCP MCC,87520,PR IADNA HEPATITIS C DIRECT PROBE TECHNIQUE,fee schedule,74.9
facility,lab,CPT/HCP MCC,87521,PR IADNA HEPATITIS C AMPLIFIED PROBE&REVRSE TRANSCR,fee schedule,84.2
facility,lab,CPT/HCP MCC,87522,PR IADNA HEPATITIS C QUANT & REVERSE TRANSCRIPTION,fee schedule,102.8
facility,lab,CPT/HCP MCC,87523,PR IADNA HEPATITIS D DELTA QUAN W/REV TRANSCRIPTION,fee schedule,102.8
facility,lab,CPT/HCP MCC,87525,PR IADNA HEPATITIS G DIRECT PROBE TECHNIQUE,fee schedule,71.5
facility,lab,CPT/HCP MCC,87526,PR IADNA HEPATITIS G AMPLIFIED PROBE TECHNIQUE,fee schedule,94.2
facility,lab,CPT/HCP MCC,87527,PR IADNA HEPATITIS G QUANTIFICATION,fee schedule,100.2
facility,lab,CPT/HCP MCC,87528,PR IADNA HERPES SIMPLX VIRUS DIRECT PROBE TQ,fee schedule,48.1
facility,lab,CPT/HCP MCC,87529,PR IADNA HERPES SOMPLX VIRUS AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87530,PR IADNA HERPES SOMPLX VIRUS QUANTIFICATION,fee schedule,102.8
facility,lab,CPT/HCP MCC,87531,PR IADNA HERPES VIRUS-6 DIRECT PROBE TQ,fee schedule,139.2
facility,lab,CPT/HCP MCC,87532,PR IADNA HERPES VIRUS-6 AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87533,PR IADNA HERPES VIRUS-6 QUANTIFICATION,fee schedule,100.2
facility,lab,CPT/HCP MCC,87534,PR IADNA HIV-1 DIRECT PROBE TECHNIQUE,fee schedule,52.6
facility,lab,CPT/HCP MCC,87535,PR IADNA HIV-1 AMPLIFIED PROBE & REVERSE TRANSCRPJ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87536,PR IADNA HIV-1 QUANT & REVERSE TRANSCRIPTION,fee schedule,204.2
facility,lab,CPT/HCP MCC,87537,PR IADNA HIV-2 DIRECT PROBE TECHNIQUE,fee schedule,52.6
facility,lab,CPT/HCP MCC,87538,PR IADNA HIV-2 AMPLIFIED PROBE & REVERSE TRANSCRIPJ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87539,PR IADNA HIV-2 QUANT & REVERSE TRANSCRIPTION,fee schedule,140.7
facility,lab,CPT/HCP MCC,87540,PR IADNA LEGIONELLA PNEUMOPHILA DIRECT PROBE TQ,fee schedule,48.1
facility,lab,CPT/HCP MCC,87541,PR IADNA LEGIONELLA PNEUMOPHILA AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87542,PR IADNA LEGIONELLA PNEUMOPHILA QUANTIFICATION,fee schedule,100.2
facility,lab,CPT/HCP MCC,87550,PR IADNA MYCOBACTERIA SPECIES DIRECT PROBE TQ,fee schedule,48.1
facility,lab,CPT/HCP MCC,87551,PR IADNA MYCOBACTERIA SPECIES AMPLIFIED PROBE TQ,fee schedule,115.8
facility,lab,CPT/HCP MCC,87552,PR IADNA MYCOBACTERIA SPECIES QUANTIFICATION,fee schedule,102.8
facility,lab,CPT/HCP MCC,87555,PR IADNA MYCOBACTERIA TUBERCULOSIS DIR PRB,fee schedule,64.5
facility,lab,CPT/HCP MCC,87556,PR IADNA MYCOBACTERIA TUBERCULOSIS AMP PRB,fee schedule,100.0
facility,lab,CPT/HCP MCC,87557,PR IADNA MYCOBACTERIA TUBERCULOSIS QUANTIFICATION,fee schedule,102.8
facility,lab,CPT/HCP MCC,87560,PR IADNA MYCOBACTERIA AVIUM-INTRACLRE DIR PRB,fee schedule,65.5
facility,lab,CPT/HCP MCC,87561,PR IADNA MYCOBACTERIA AVIUM-INTRACLRE AMP PRB,fee schedule,84.2
facility,lab,CPT/HCP MCC,87562,PR IADNA MYCOBACTERIA AVIUM-INTRACELLULARE QUANT,fee schedule,102.8
facility,lab,CPT/HCP MCC,87563,PR IADNA MYCOPLASMA GENITALIUM AMPLIFIED PROBE TECH,fee schedule,84.2
facility,lab,CPT/HCP MCC,87580,PR IADNA MYCOPLSM PNEUMONIAE DIRECT PROBE TQ,fee schedule,48.1
facility,lab,CPT/HCP MCC,87581,PR IADNA MYCOPLSM PNEUMONIAE AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87582,PR IADNA MYCOPLSM PNEUMONIAE QUANTIFICATION,fee schedule,726.3
facility,lab,CPT/HCP MCC,87590,PR IADNA NEISSERIA GONORRHOEAE DIRECT PROBE TQ,fee schedule,64.5
facility,lab,CPT/HCP MCC,87591,PR IADNA NEISSERIA GONORRHOEAE AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87592,PR IADNA NEISSERIA GONORRHOEAE QUANTIFICATION,fee schedule,102.8
facility,lab,CPT/HCP MCC,87593,PR IADNA ORTHOPOXVIRUS AMPLIFIED PROBE TECHNIQUE EA,fee schedule,
facility,lab,CPT/HCP MCC,87623,PR IADNA HUMAN PAPILLOMAVIRUS LOW-RISK TYPES,fee schedule,84.2
facility,lab,CPT/HCP MCC,87624,PR IADNA HUMAN PAPILLOMAVIRUS HIGH-RISK TYPES,fee schedule,84.2
facility,lab,CPT/HCP MCC,87625,PR IADNA HUMAN PAPILLOMAVIRUS TYPES 16 & 18 ONLY,fee schedule,97.3
facility,lab,CPT/HCP MCC,87631,PR IADNA RESPIRATRY PROBE & REV TRNSCR 3-5 TARGETS,fee schedule,342.3
facility,lab,CPT/HCP MCC,87631,PR IADNA RESPIRATRY PROBE & REV TRNSCR 3-5 TARGETS,fee schedule,342.3
facility,lab,CPT/HCP MCC,87632,PR IADNA RESPIRATRY PROBE & REV TRNSCR 6-11 TARGETS,fee schedule,523.3
facility,lab,CPT/HCP MCC,87633,PR IADNA RESPIRATRY PROBE & REV TRNSCR 12-25 TARGET,fee schedule,"1,000.3"
facility,lab,CPT/HCP MCC,87633,PR IADNA RESPIRATRY PROBE & REV TRNSCR 12-25 TARGET,fee schedule,"1,000.3"
facility,lab,CPT/HCP MCC,87634,PR IADNA DNA/RNA RSV AMPLIFIED PROBE TECHNIQUE,fee schedule,168.5
facility,lab,CPT/HCP MCC,87634,PR IADNA DNA/RNA RSV AMPLIFIED PROBE TECHNIQUE,fee schedule,168.5
facility,lab,CPT/HCP MCC,87635,PR IADNA SARS-COV-2 COVID-19 AMPLIFIED PROBE TQ,fee schedule,123.1
facility,lab,CPT/HCP MCC,87635,PR IADNA SARS-COV-2 COVID-19 AMPLIFIED PROBE TQ,fee schedule,123.1
facility,lab,CPT/HCP MCC,87636,PR IADNA SARSCOV2& INF A&B MULT AMPLIFIED PROBE TQ,fee schedule,342.3
facility,lab,CPT/HCP MCC,87636,PR IADNA SARSCOV2& INF A&B MULT AMPLIFIED PROBE TQ,fee schedule,342.3
facility,lab,CPT/HCP MCC,87637,PR IADNA SARSCOV2 & INF A&B & RSV MULT AMP PROBE TQ,fee schedule,342.3
facility,lab,CPT/HCP MCC,87637,PR IADNA SARSCOV2 & INF A&B & RSV MULT AMP PROBE TQ,fee schedule,342.3
facility,lab,CPT/HCP MCC,87640,PR IADNA S AUREUS AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87641,PR IADNA S AUREUS METHICILLIN RESIST AMP PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87650,PR IADNA STREPTOCOCCUS GROUP A DIRECT PROBE TQ,fee schedule,48.1
facility,lab,CPT/HCP MCC,87650,PR IADNA STREPTOCOCCUS GROUP A DIRECT PROBE TQ,fee schedule,48.1
facility,lab,CPT/HCP MCC,87651,PR IADNA STREPTOCOCCUS GROUP A AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87651,PR IADNA STREPTOCOCCUS GROUP A AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87652,PR IADNA STREPTOCOCCUS GROUP A QUANTIFICATION,fee schedule,100.2
facility,lab,CPT/HCP MCC,87653,PR IADNA STREPTOCOCCUS GROUP B AMPLIFIED PROBE TQ,fee schedule,84.2
facility,lab,CPT/HCP MCC,87660,PR IADNA TRICHOMONAS VAGINALIS DIRECT PROBE TQ,fee schedule,48.1
facility,lab,CPT/HCP MCC,87661,PR IADNA TRICHOMONAS VAGINALIS AMPLIFIED PROBE TECH,fee schedule,84.2
facility,lab,CPT/HCP MCC,87662,PR IADNA DNA/RNA ZIKA VIRUS AMPLIFIED PROBE TQ,fee schedule,123.1
facility,lab,CPT/HCP MCC,87797,PR IADNA NOS DIRECT PROBE TQ EACH ORGANISM,fee schedule,72.1
facility,lab,CPT/HCP MCC,87798,PR IADNA NOS AMPLIFIED PROBE TQ EACH ORGANISM,fee schedule,84.2
facility,lab,CPT/HCP MCC,87799,PR IADNA NOS QUANTIFICATION EACH ORGANISM,fee schedule,102.8
facility,lab,CPT/HCP MCC,87800,PR IADNA MULTIPLE ORGANISMS DIRECT PROBE TQ,fee schedule,104.8
facility,lab,CPT/HCP MCC,87801,PR IADNA MULTIPLE ORGANISMS AMPLIFIED PROBE TQ,fee schedule,168.5
facility,lab,CPT/HCP MCC,87801,PR IADNA MULTIPLE ORGANISMS AMPLIFIED PROBE TQ,fee schedule,168.5
facility,lab,CPT/HCP MCC,87802,PR IAADIADOO STREPTOCOCCUS GROUP B,fee schedule,30.6
facility,lab,CPT/HCP MCC,87803,PR IAADIADOO CLOSTRIDIUM DIFFICILE TOXIN A,fee schedule,38.4
facility,lab,CPT/HCP MCC,87804,PR IAADIADOO INFLUENZA,fee schedule,39.7
facility,lab,CPT/HCP MCC,87804,PR IAADIADOO INFLUENZA,fee schedule,39.7
facility,lab,CPT/HCP MCC,87806,PR IAADIADOO HIV1 ANTIGEN W/HIV1 & HIV2 ANTIBODIES,fee schedule,78.7
facility,lab,CPT/HCP MCC,87806,PR IAADIADOO HIV1 ANTIGEN W/HIV1 & HIV2 ANTIBODIES,fee schedule,78.7
facility,lab,CPT/HCP MCC,87807,PR IAADIADOO RESPIRATORY SYNCTIAL VIRUS,fee schedule,31.4
facility,lab,CPT/HCP MCC,87807,PR IAADIADOO RESPIRATORY SYNCTIAL VIRUS,fee schedule,31.4
facility,lab,CPT/HCP MCC,87808,PR IAADIADOO TRICHOMONAS VAGINALIS,fee schedule,36.7
facility,lab,CPT/HCP MCC,87808,PR IAADIADOO TRICHOMONAS VAGINALIS,fee schedule,36.7
facility,lab,CPT/HCP MCC,87809,PR IAADIADOO ADENOVIRUS,fee schedule,52.2
facility,lab,CPT/HCP MCC,87809,PR IAADIADOO ADENOVIRUS,fee schedule,52.2
facility,lab,CPT/HCP MCC,87810,PR IAADIADOO CHLAMYDIA TRACHOMATIS,fee schedule,84.7
facility,lab,CPT/HCP MCC,87811,PR IAADIADOO SEVERE AQT RESPIR SYND CORONAVIRUS,fee schedule,99.3
facility,lab,CPT/HCP MCC,87811,PR IAADIADOO SEVERE AQT RESPIR SYND CORONAVIRUS,fee schedule,99.3
facility,lab,CPT/HCP MCC,87850,PR IAADIADOO NEISSERIA GONORRHOEAE,fee schedule,58.9
facility,lab,CPT/HCP MCC,87880,PR IAADIADOO STREPTOCOCCUS GROUP A,fee schedule,39.7
facility,lab,CPT/HCP MCC,87880,PR IAADIADOO STREPTOCOCCUS GROUP A,fee schedule,39.7
facility,lab,CPT/HCP MCC,87899,PR IAADIADOO NOT OTHERWISE SPECIFIED,fee schedule,38.6
facility,lab,CPT/HCP MCC,87899,PR IAADIADOO NOT OTHERWISE SPECIFIED,fee schedule,38.6
facility,lab,CPT/HCP MCC,87900,PR NFCT AGT DRUG SUSCEPT PHENOTYPE PREDICTION,fee schedule,312.8
facility,lab,CPT/HCP MCC,87901,PR NFCT AGT GNOTYP ALYS NUCLE ACD HIV1 REV TRNSCRPT,fee schedule,617.9
facility,lab,CPT/HCP MCC,87902,PR NFCT AGENT GENOTYPE ALYS NUCLEIC ACD HEP C VIRUS,fee schedule,617.9
facility,lab,CPT/HCP MCC,87903,PR NFCT PHEXYP RESIST TISS CUL HIV FIRST 1-10 DRUGS,fee schedule,"1,172.8"
facility,lab,CPT/HCP MCC,87904,PR NFCT PHEXYP RESIST TISS CUL HIV EA ADDL DRUG,fee schedule,62.6
facility,lab,CPT/HCP MCC,87905,PR INFECTIOUS AGENT ENZYMATIC ACTV OTH/THN VIRUS,fee schedule,29.3
facility,lab,CPT/HCP MCC,87905,PR INFECTIOUS AGENT ENZYMATIC ACTV OTH/THN VIRUS,fee schedule,29.3
facility,lab,CPT/HCP MCC,87906,PR NFCT AGT GNOTYP ALYS NUCLE ACD HIV1 OTHER REGION,fee schedule,308.9
facility,lab,CPT/HCP MCC,87910,PR NFCT AGT GENOTYPE ALYS NUCLEIC ACID CMV,fee schedule,617.9
facility,lab,CPT/HCP MCC,87912,PR NFCT AGENT GENOTYPE ALYS NUCLEIC ACD HEP B VIRUS,fee schedule,617.9
facility,lab,CPT/HCP MCC,87913,PR NFCT AGENT GENOTYPE ALYS NUCLEIC ACID SARSCOV2,fee schedule,617.9
facility,lab,CPT/HCP MCC,88130,PR SEX CHROMATIN IDENTIFICATION BARR BODIES,fee schedule,43.1
facility,lab,CPT/HCP MCC,88140,PR SEX CHROMATIN IDENTJ PERIPHERAL BLOOD SMEAR,fee schedule,19.2
facility,lab,CPT/HCP MCC,88142,PR CYTP CERV/VAG AUTO THIN LAYER PREP MNL SCREEN,fee schedule,48.6
facility,lab,CPT/HCP MCC,88143,PR CYTP C/V FLU AUTO THIN MNL SCR&RESCR PHYS,fee schedule,55.3
facility,lab,CPT/HCP MCC,88147,PR CYTP SMRS C/V SCR AUTOMATED SYSTEM PHYS SUPV,fee schedule,121.3
facility,lab,CPT/HCP MCC,88148,PR CYTP SMRS C/V SCR AUTO SYS MNL RESCR PHYS,fee schedule,42.6
facility,lab,CPT/HCP MCC,88150,PR CYTP SLIDES C/V MNL SCR UNDER PHYS,fee schedule,42.6
facility,lab,CPT/HCP MCC,88152,PR CYTP SLIDES C/V MNL SCR&CPTR RESCR PHYS,fee schedule,66.3
facility,lab,CPT/HCP MCC,88153,PR CYTP SLIDES C/V MNL SCR&RESCR PHYS,fee schedule,57.7
facility,lab,CPT/HCP MCC,88155,PR CYTP SLIDES C/V DEFINITIVE HORMONAL EVAL,fee schedule,35.2
facility,lab,CPT/HCP MCC,88164,PR CYTP SLIDES CERV/VAG MNL SCRN PHYSICIAN SUPV,fee schedule,42.6
facility,lab,CPT/HCP MCC,88165,PR CYTP SLIDES C/V MNL SCR&RESCR PHYS SUPV,fee schedule,101.3
facility,lab,CPT/HCP MCC,88166,PR CYTP SLIDES C/V MNL SCR&CPTR RESCR PHYS SUPV,fee schedule,42.6
facility,lab,CPT/HCP MCC,88167,PR CYTP SLIDES C/V MNL SCR&CPTR RESCR CELL S&I,fee schedule,42.6
facility,lab,CPT/HCP MCC,88174,PR CYTP C/V AUTO THIN LYR PREPJ SCR SYS PHYS,fee schedule,60.9
facility,lab,CPT/HCP MCC,88175,PR CYTP C/V AUTO THIN LYR PREPJ SCR MNL RESCR PHYS,fee schedule,63.9
facility,lab,CPT/HCP MCC,88230,PR TISS CUL NON-NEO DISORDERS LYMPHOCYTE,fee schedule,279.6
facility,lab,CPT/HCP MCC,88233,PR TISS CUL NON-NEO DISORDERS SKN/OTH SOLID TISS BX,fee schedule,337.8
facility,lab,CPT/HCP MCC,88235,PR TISS CUL NON-NEO DISORDERS AMNIOTIC/CHORNC CELLS,fee schedule,360.7
facility,lab,CPT/HCP MCC,88237,PR TISS CUL NEO DISORDERS BONE MARROW BLOOD CELLS,fee schedule,345.0
facility,lab,CPT/HCP MCC,88239,PR TISS CUL NEO DISORDERS SOLID TUMOR,fee schedule,354.1
facility,lab,CPT/HCP MCC,88240,PR CRYOPRSRV FRZING&STORAGE CELLS EA CELL LINE,fee schedule,31.4
facility,lab,CPT/HCP MCC,88241,PR THAWING&EXPANSION FROZEN CELLS EACH ALIQUOT,fee schedule,29.0
facility,lab,CPT/HCP MCC,88245,PR CHRMSM BREAKAGE BASELINE SISTER 20-25 CLL,fee schedule,415.6
facility,lab,CPT/HCP MCC,88248,PR CHRMSM BREAKAGE BASELINE BREAKAGE 50-100 CLL,fee schedule,415.6
facility,lab,CPT/HCP MCC,88249,PR CHRMSM BREAKAGE SYNDS SCORE 100 CLL,fee schedule,415.6
facility,lab,CPT/HCP MCC,88261,PR CHRMSM COUNT 5 CELL 1KARYOTYPE BANDING,fee schedule,634.4
facility,lab,CPT/HCP MCC,88262,PR CHRMSM COUNT 15-20 CLL 2KARYOTYP BANDING,fee schedule,301.2
facility,lab,CPT/HCP MCC,88263,PR CHRMSM COUNT 45 CELL MOSAICISM 2KARYOTYPE,fee schedule,360.7
facility,lab,CPT/HCP MCC,88264,PR CHRMSM ANALYZE 20-25 CELLS,fee schedule,347.1
facility,lab,CPT/HCP MCC,88267,PR CHRMSM ALYS AMNIOTIC/VILLUS 15 CELL 1KARYOTYPE,fee schedule,452.6
facility,lab,CPT/HCP MCC,88269,PR CHRMSM SITU AMNIOTIC CLL 6-12 COLONIES 1KARYOTYP,fee schedule,416.8
facility,lab,CPT/HCP MCC,88271,PR MOLECULAR CYTOGENETICS DNA PROBE EACH,fee schedule,51.4
facility,lab,CPT/HCP MCC,88272,PR MOLECULAR CYTOGENETICS CHRMOML ISH 3-5 CELLS,fee schedule,97.7
facility,lab,CPT/HCP MCC,88273,PR MOLECULAR CYTOGENETICS CHRMOML ISH 10-30 CLL,fee schedule,83.5
facility,lab,CPT/HCP MCC,88274,PR MOLECULAR CYTOGENETICS INTERPHASE ISH 25-99 CLL,fee schedule,101.7
facility,lab,CPT/HCP MCC,88275,PR MOLEC CYTG INTERPHASE ISH ANALYZE 100-300 CLL,fee schedule,122.9
facility,lab,CPT/HCP MCC,88280,PR CHRMSM ANALYSIS ADDL KARYOTYP EACH STUDY,fee schedule,80.3
facility,lab,CPT/HCP MCC,88283,PR CHRMSM ANALYSIS ADDL SPECIALIZED BANDING,fee schedule,164.6
facility,lab,CPT/HCP MCC,88285,PR CHRMSM ANALYSIS ADDL CELLS COUNTED EACH STUDY,fee schedule,64.6
facility,lab,CPT/HCP MCC,88289,PR CHRMSM ANALYSIS ADDL HIGH RESOLUTION STUDY,fee schedule,82.6
facility,lab,CPT/HCP MCC,88371,PR PROTEIN ANAL TISSUE WESTERN BLOT W/INTERP&REPO,fee schedule,53.4
facility,lab,CPT/HCP MCC,88372,PR PROTEIN ALYS WSTRN BLOT I&R IMMUNOLOGICAL EA,fee schedule,62.9
facility,lab,CPT/HCP MCC,88720,PR BILIRUBIN TOTAL TRANSCUTANEOUS,fee schedule,12.1
facility,lab,CPT/HCP MCC,88738,PR HGB QUANTITATIVE TRANSCUTANEOUS,fee schedule,12.1
facility,lab,CPT/HCP MCC,88740,PR HEMOGLOBIN QUAN TC PER DAY CARBOXYHEMOGLOBIN,fee schedule,22.5
facility,lab,CPT/HCP MCC,88741,PR HEMOGLOBIN QUANTITATIVE TC PER DAY METHEMOGLOBIN,fee schedule,22.5
facility,lab,CPT/HCP MCC,89050,PR CELL COUNT MISCELLANEOUS BODY FLUIDS,fee schedule,11.3
